2459949.226319	0.781785	0.011386
2459949.231875	0.750417	0.014685
2459949.237431	0.739882	0.019946
2459949.242986	0.743449	0.011121
2459949.248542	0.732524	0.016640
2459949.254097	0.719237	0.024880
2459949.259653	0.736741	0.002111
2459949.265208	0.748315	0.014692
2459949.270764	0.766227	0.037632
2459949.276319	0.704587	0.018966
2459949.281875	0.710544	0.008184
2459949.287431	0.692282	0.021684
2459949.670764	1.229719	0.002505
2459949.676319	1.226335	0.019185
2459949.681875	1.242412	0.016247
2459949.687431	1.261784	0.009623
2459949.692986	1.294885	0.010949
2459949.698542	1.305340	0.009188
2459949.704097	1.319326	0.011367
2459949.709653	1.304267	0.014883
2459949.715208	1.302085	0.027745
2459949.720764	1.323421	0.016817
2459949.726319	1.323558	0.026388
2459949.731875	1.365059	0.005657
2459949.737431	1.363862	0.004421
2459949.742986	1.378612	0.001788
2459949.748542	1.419040	0.034061
2459949.754097	1.372858	0.019811
2459949.759653	1.398708	0.000968
2459949.765208	1.416776	0.010648
2459949.770764	1.424729	0.012690
2459949.776319	1.409996	0.007178
2459949.781875	1.440470	0.018678
2459949.787431	1.470042	0.044211
2459949.792986	1.437740	0.008464
2459949.798542	1.423093	0.008920
2459949.804097	1.442148	0.007873
2459949.809653	1.411489	0.024524
2459949.815208	1.466767	0.029611
2459949.820764	1.430270	0.007374
2459949.826319	1.425304	0.012170
2459949.831875	1.452408	0.015760
2459949.837431	1.438511	0.003307
2459949.842986	1.418220	0.014811
2459949.848542	1.435613	0.005316
2459949.854097	1.469455	0.042629
2459949.859653	1.394730	0.028023
2459949.865208	1.398428	0.019545
2459949.870764	1.419750	0.007150
2459949.876319	1.399803	0.006715
2459949.881875	1.414996	0.015200
2459949.887431	1.384094	0.008477
2459949.892986	1.372298	0.012357
2459949.898542	1.389020	0.013000
2459949.904097	1.363882	0.003021
2459949.909653	1.368223	0.011070
2459949.915208	1.365645	0.018871
2459949.920764	1.337073	0.001175
2459949.926319	1.331280	0.006701
2459949.931875	1.324413	0.011724
2459949.937431	1.315976	0.015626
2459949.942986	1.294245	0.006832
2459949.948542	1.269901	0.004019
2459949.954097	1.255987	0.003857
2459949.959653	1.232389	0.012886
2459949.965208	1.245909	0.015733
2459949.970764	1.221957	0.007041
2459949.976319	1.192133	0.006970
2459949.981875	1.197535	0.014554
2459949.987431	1.181581	0.015271
2459949.992986	1.147516	0.001622
2459949.998542	1.114888	0.016747
2459950.004097	1.097602	0.016866
2459950.009653	1.106486	0.009386
2459950.015208	1.080499	0.001333
2459950.020764	1.045884	0.015293
2459950.026319	1.018988	0.024313
2459950.031875	1.014065	0.011156
2459950.037431	1.025475	0.018402
2459950.042986	0.998493	0.009926
2459950.048542	0.968657	0.001737
2459950.054097	0.945529	0.006969
2459950.059653	0.926126	0.008658
2459950.065208	0.923279	0.005908
2459950.070764	0.900530	0.000225
2459950.076319	0.881743	0.001455
2459950.081875	0.846404	0.020122
2459950.087431	0.833397	0.016812
2459950.092986	0.836634	0.002060
2459950.098542	0.803431	0.016036
2459950.104097	0.795161	0.009840
2459950.109653	0.817973	0.027032
2459950.115208	0.742949	0.034478
